timestamp,elapsed_sec,state,score,ear,pitch,phone_conf,hand_interaction,raw_absent,drowsy_score,phone_in_use
09:54:42.621,1.533,FOCUSED,100.0,0.267,0.352,0.0,0,0,0.0,0
09:54:42.722,1.635,FOCUSED,100.0,0.267,0.371,0.0,0,0,0.0,0
09:54:42.816,1.728,FOCUSED,100.0,0.275,0.383,0.0,0,0,0.0,0
09:54:42.911,1.824,FOCUSED,100.0,0.274,0.394,0.0,0,0,0.0,0
09:54:43.001,1.913,FOCUSED,100.0,0.278,0.396,0.0,0,0,0.0,0
09:54:43.090,2.002,FOCUSED,100.0,0.27,0.396,0.0,0,0,0.0,0
09:54:43.195,2.108,FOCUSED,100.0,0.281,0.391,0.0,0,0,0.0,0
09:54:43.310,2.223,FOCUSED,100.0,0.274,0.386,0.0,0,0,0.0,0
09:54:43.426,2.338,FOCUSED,100.0,0.284,0.394,0.0,0,0,0.0,0
09:54:43.520,2.432,FOCUSED,100.0,0.288,0.391,0.0,0,0,0.0,0
09:54:43.627,2.54,FOCUSED,100.0,0.293,0.39,0.0,0,0,0.0,0
09:54:43.725,2.638,FOCUSED,100.0,0.299,0.391,0.0,0,0,0.0,0
09:54:43.830,2.743,FOCUSED,100.0,0.303,0.393,0.0,0,0,0.0,0
09:54:43.913,2.825,FOCUSED,100.0,0.306,0.393,0.0,0,0,0.0,0
09:54:44.002,2.915,FOCUSED,100.0,0.312,0.392,0.0,0,0,0.0,0
09:54:44.102,3.015,FOCUSED,100.0,0.305,0.392,0.0,0,0,0.0,0
09:54:44.195,3.107,FOCUSED,100.0,0.302,0.39,0.0,0,0,0.0,0
09:54:44.290,3.202,FOCUSED,100.0,0.301,0.392,0.0,0,0,0.0,0
09:54:44.384,3.296,FOCUSED,100.0,0.296,0.393,0.0,0,0,0.0,0
09:54:44.482,3.394,FOCUSED,100.0,0.294,0.394,0.0,0,0,0.0,0
09:54:44.571,3.483,FOCUSED,100.0,0.294,0.393,0.0,0,0,0.0,0
09:54:44.657,3.57,FOCUSED,100.0,0.302,0.39,0.0,0,0,0.0,0
09:54:44.757,3.67,FOCUSED,100.0,0.302,0.389,0.0,0,0,0.0,0
09:54:44.855,3.768,FOCUSED,100.0,0.303,0.38,0.0,0,0,0.0,0
09:54:44.953,3.867,FOCUSED,100.0,0.3,0.379,0.0,0,0,0.0,0
09:54:45.049,3.962,FOCUSED,100.0,0.297,0.382,0.0,0,0,0.0,0
09:54:45.153,4.066,FOCUSED,100.0,0.294,0.385,0.0,0,0,0.0,0
09:54:45.257,4.17,FOCUSED,100.0,0.3,0.4,0.0,0,0,0.0,0
09:54:45.333,4.246,FOCUSED,100.0,0.304,0.402,0.0,0,0,0.0,0
09:54:45.414,4.327,FOCUSED,100.0,0.304,0.396,0.0,0,0,0.0,0
