timestamp,elapsed_sec,state,score,ear,pitch,phone_conf,hand_interaction,raw_absent,drowsy_score,phone_in_use
10:14:28.975,1.508,FOCUSED,100.0,0.261,0.394,0.0,0,0,0.0,0
10:14:29.087,1.62,FOCUSED,100.0,0.254,0.402,0.0,0,0,0.0,0
10:14:29.169,1.702,FOCUSED,100.0,0.256,0.405,0.0,0,0,0.0,0
10:14:29.246,1.78,FOCUSED,100.0,0.257,0.41,0.0,0,0,0.0,0
10:14:29.338,1.872,FOCUSED,100.0,0.261,0.408,0.0,0,0,0.0,0
10:14:29.435,1.968,FOCUSED,100.0,0.257,0.408,0.0,0,0,0.0,0
10:14:29.526,2.059,FOCUSED,100.0,0.257,0.407,0.0,0,0,0.0,0
10:14:29.622,2.155,FOCUSED,100.0,0.258,0.409,0.0,0,0,0.0,0
10:14:29.730,2.263,FOCUSED,100.0,0.262,0.408,0.0,0,0,0.0,0
10:14:29.821,2.354,FOCUSED,100.0,0.263,0.408,0.0,0,0,0.0,0
10:14:29.913,2.446,FOCUSED,100.0,0.268,0.409,0.0,0,0,0.0,0
10:14:30.020,2.553,FOCUSED,100.0,0.271,0.409,0.0,0,0,0.0,0
10:14:30.104,2.637,FOCUSED,100.0,0.273,0.408,0.0,0,0,0.0,0
10:14:30.211,2.744,FOCUSED,100.0,0.274,0.407,0.0,0,0,0.0,0
10:14:30.297,2.83,FOCUSED,100.0,0.272,0.408,0.0,0,0,0.0,0
10:14:30.399,2.932,FOCUSED,100.0,0.271,0.411,0.0,0,0,0.0,0
10:14:30.483,3.016,FOCUSED,100.0,0.273,0.411,0.0,0,0,0.0,0
10:14:30.585,3.118,FOCUSED,100.0,0.269,0.415,0.0,0,0,0.0,0
10:14:30.665,3.198,FOCUSED,100.0,0.268,0.413,0.0,0,0,0.0,0
10:14:30.727,3.26,FOCUSED,100.0,0.272,0.415,0.0,0,0,0.0,0
10:14:30.786,3.319,FOCUSED,100.0,0.272,0.416,0.0,0,0,0.0,0
10:14:30.845,3.379,FOCUSED,100.0,0.273,0.415,0.0,0,0,0.0,0
10:14:30.901,3.434,FOCUSED,100.0,0.275,0.414,0.0,0,0,0.0,0
10:14:30.959,3.492,FOCUSED,100.0,0.276,0.414,0.0,0,0,0.0,0
10:14:31.016,3.549,FOCUSED,100.0,0.278,0.414,0.0,0,0,0.0,0
10:14:31.072,3.605,FOCUSED,100.0,0.279,0.416,0.0,0,0,0.0,0
10:14:31.129,3.662,FOCUSED,100.0,0.28,0.416,0.0,0,0,0.0,0
10:14:31.185,3.718,FOCUSED,100.0,0.074,0.413,0.0,0,0,0.6,0
10:14:31.248,3.781,FOCUSED,100.0,0.093,0.41,0.0,0,0,0.6,0
10:14:31.309,3.842,FOCUSED,100.0,0.264,0.424,0.0,0,0,0.0,0
10:14:31.373,3.906,FOCUSED,100.0,0.288,0.433,0.0,0,0,0.0,0
10:14:31.438,3.971,FOCUSED,100.0,0.306,0.429,0.0,0,0,0.0,0
10:14:31.495,4.028,FOCUSED,100.0,0.303,0.431,0.0,0,0,0.0,0
10:14:31.556,4.089,FOCUSED,100.0,0.303,0.429,0.0,0,0,0.0,0
10:14:31.612,4.145,FOCUSED,100.0,0.3,0.424,0.0,0,0,0.0,0
10:14:31.671,4.204,FOCUSED,100.0,0.303,0.423,0.0,0,0,0.0,0
10:14:31.731,4.264,FOCUSED,100.0,0.303,0.423,0.0,0,0,0.0,0
10:14:31.790,4.323,FOCUSED,100.0,0.301,0.413,0.0,0,0,0.0,0
10:14:31.864,4.397,FOCUSED,100.0,0.293,0.416,0.0,0,0,0.0,0
10:14:31.939,4.472,FOCUSED,100.0,0.284,0.412,0.0,0,0,0.0,0
10:14:32.017,4.55,FOCUSED,100.0,0.286,0.416,0.0,0,0,0.0,0
10:14:32.085,4.618,FOCUSED,100.0,0.29,0.413,0.0,0,0,0.0,0
10:14:32.157,4.69,FOCUSED,100.0,0.296,0.406,0.0,0,0,0.0,0
10:14:32.228,4.761,FOCUSED,100.0,0.29,0.404,0.0,0,0,0.0,0
10:14:32.300,4.833,FOCUSED,100.0,0.294,0.405,0.0,0,0,0.0,0
10:14:32.370,4.903,FOCUSED,100.0,0.294,0.4,0.0,0,0,0.0,0
10:14:32.435,4.968,FOCUSED,100.0,0.286,0.403,0.0,0,0,0.0,0
10:14:32.507,5.04,FOCUSED,100.0,0.284,0.403,0.0,0,0,0.0,0
10:14:32.582,5.115,FOCUSED,100.0,0.291,0.4,0.0,0,0,0.0,0
10:14:32.668,5.201,FOCUSED,100.0,0.285,0.4,0.0,0,0,0.0,0
10:14:32.742,5.275,FOCUSED,100.0,0.263,0.398,0.0,0,0,0.0,0
10:14:32.814,5.347,FOCUSED,100.0,0.197,0.388,0.0,0,0,0.0,0
10:14:32.884,5.417,FOCUSED,100.0,0.263,0.394,0.0,0,0,0.0,0
10:14:32.959,5.492,FOCUSED,100.0,0.267,0.39,0.0,0,0,0.0,0
10:14:33.016,5.549,FOCUSED,100.0,0.272,0.393,0.0,0,0,0.0,0
10:14:33.072,5.606,FOCUSED,100.0,0.276,0.397,0.0,0,0,0.0,0
10:14:33.128,5.661,FOCUSED,100.0,0.278,0.403,0.0,0,0,0.0,0
10:14:33.184,5.717,FOCUSED,100.0,0.28,0.41,0.0,0,0,0.0,0
10:14:33.236,5.769,FOCUSED,100.0,0.282,0.413,0.0,0,0,0.0,0
10:14:33.303,5.836,FOCUSED,100.0,0.287,0.411,0.0,0,0,0.0,0
10:14:33.369,5.903,FOCUSED,100.0,0.286,0.416,0.0,0,0,0.0,0
