timestamp,elapsed_sec,state,score,ear,pitch,phone_conf,hand_interaction,raw_absent,drowsy_score,phone_in_use
09:29:08.675,2.881,FOCUSED,100.0,0.299,0.423,0.0,0,0,0.0,0
09:29:08.772,2.978,FOCUSED,100.0,0.3,0.425,0.0,0,0,0.0,0
09:29:08.860,3.065,FOCUSED,100.0,0.304,0.423,0.0,0,0,0.0,0
09:29:08.936,3.142,FOCUSED,100.0,0.304,0.423,0.0,0,0,0.0,0
09:29:09.006,3.211,FOCUSED,100.0,0.3,0.421,0.0,0,0,0.0,0
09:29:09.082,3.287,FOCUSED,100.0,0.296,0.422,0.0,0,0,0.0,0
09:29:09.167,3.372,FOCUSED,100.0,0.296,0.421,0.0,0,0,0.0,0
09:29:09.260,3.465,FOCUSED,100.0,0.296,0.42,0.0,0,0,0.0,0
09:29:09.339,3.544,FOCUSED,100.0,0.294,0.421,0.0,0,0,0.0,0
09:29:09.414,3.619,FOCUSED,100.0,0.298,0.419,0.0,0,0,0.0,0
09:29:09.494,3.699,FOCUSED,100.0,0.297,0.418,0.0,0,0,0.0,0
09:29:09.570,3.775,FOCUSED,100.0,0.306,0.419,0.0,0,0,0.0,0
09:29:09.643,3.849,FOCUSED,100.0,0.307,0.419,0.0,0,0,0.0,0
09:29:09.745,3.95,FOCUSED,100.0,0.296,0.419,0.0,0,0,0.0,0
09:29:09.831,4.037,FOCUSED,100.0,0.294,0.419,0.0,0,0,0.0,0
09:29:09.917,4.122,FOCUSED,100.0,0.298,0.42,0.0,0,0,0.0,0
09:29:10.030,4.235,FOCUSED,100.0,0.301,0.428,0.0,0,0,0.0,0
09:29:10.109,4.314,FOCUSED,100.0,0.308,0.424,0.0,0,0,0.0,0
09:29:10.187,4.392,FOCUSED,100.0,0.313,0.424,0.0,0,0,0.0,0
09:29:10.259,4.464,FOCUSED,100.0,0.309,0.426,0.0,0,0,0.0,0
09:29:10.332,4.537,FOCUSED,100.0,0.312,0.423,0.0,0,0,0.0,0
09:29:10.393,4.598,FOCUSED,100.0,0.313,0.425,0.0,0,0,0.0,0
09:29:10.467,4.673,FOCUSED,100.0,0.313,0.426,0.0,0,0,0.0,0
09:29:10.538,4.743,FOCUSED,100.0,0.316,0.422,0.0,0,0,0.0,0
09:29:10.609,4.815,FOCUSED,100.0,0.311,0.423,0.0,0,0,0.0,0
09:29:10.680,4.886,FOCUSED,100.0,0.316,0.424,0.0,0,0,0.0,0
09:29:10.760,4.965,FOCUSED,100.0,0.316,0.425,0.0,0,0,0.0,0
09:29:10.831,5.036,FOCUSED,100.0,0.319,0.426,0.0,0,0,0.0,0
09:29:10.903,5.109,FOCUSED,100.0,0.317,0.425,0.0,0,0,0.0,0
09:29:10.972,5.178,FOCUSED,100.0,0.324,0.422,0.0,0,0,0.0,0
09:29:11.046,5.252,FOCUSED,100.0,0.312,0.423,0.0,0,0,0.0,0
09:29:11.116,5.321,FOCUSED,100.0,0.071,0.414,0.0,0,0,0.6,0
09:29:11.191,5.396,FOCUSED,100.0,0.256,0.419,0.0,0,0,0.0,0
09:29:11.277,5.482,FOCUSED,100.0,0.298,0.422,0.0,0,0,0.0,0
09:29:11.341,5.546,FOCUSED,100.0,0.301,0.425,0.0,0,0,0.0,0
09:29:11.404,5.61,FOCUSED,100.0,0.314,0.426,0.0,0,0,0.0,0
09:29:11.484,5.69,FOCUSED,100.0,0.314,0.428,0.0,0,0,0.0,0
09:29:11.553,5.758,FOCUSED,100.0,0.31,0.426,0.0,0,0,0.0,0
09:29:11.637,5.842,FOCUSED,100.0,0.307,0.421,0.0,0,0,0.0,0
09:29:11.720,5.925,FOCUSED,100.0,0.292,0.421,0.0,0,0,0.0,0
09:29:11.795,6.0,FOCUSED,100.0,0.282,0.42,0.0,0,0,0.0,0
09:29:11.861,6.066,FOCUSED,100.0,0.282,0.421,0.0,0,0,0.0,0
09:29:11.928,6.134,FOCUSED,100.0,0.278,0.419,0.0,0,0,0.0,0
09:29:11.992,6.198,FOCUSED,100.0,0.28,0.42,0.0,0,0,0.0,0
09:29:12.060,6.265,FOCUSED,100.0,0.288,0.42,0.0,0,0,0.0,0
09:29:12.130,6.336,FOCUSED,100.0,0.284,0.42,0.0,0,0,0.0,0
09:29:12.201,6.406,FOCUSED,100.0,0.287,0.419,0.0,0,0,0.0,0
09:29:12.276,6.481,FOCUSED,100.0,0.284,0.42,0.0,0,0,0.0,0
09:29:12.361,6.566,FOCUSED,100.0,0.286,0.419,0.0,0,0,0.0,0
09:29:12.435,6.64,FOCUSED,100.0,0.285,0.421,0.0,0,0,0.0,0
09:29:12.511,6.716,FOCUSED,100.0,0.288,0.419,0.0,0,0,0.0,0
09:29:12.595,6.8,FOCUSED,100.0,0.292,0.419,0.0,0,0,0.0,0
09:29:12.682,6.887,FOCUSED,100.0,0.297,0.416,0.0,0,0,0.0,0
09:29:12.745,6.95,FOCUSED,100.0,0.293,0.42,0.0,0,0,0.0,0
09:29:12.826,7.032,FOCUSED,100.0,0.295,0.418,0.0,0,0,0.0,0
09:29:12.913,7.118,FOCUSED,100.0,0.299,0.419,0.0,0,0,0.0,0
09:29:12.984,7.189,FOCUSED,100.0,0.296,0.416,0.0,0,0,0.0,0
09:29:13.051,7.256,FOCUSED,100.0,0.299,0.418,0.0,0,0,0.0,0
09:29:13.122,7.327,FOCUSED,100.0,0.297,0.421,0.0,0,0,0.0,0
09:29:13.204,7.409,FOCUSED,100.0,0.29,0.426,0.0,0,0,0.0,0
09:29:13.277,7.482,FOCUSED,100.0,0.303,0.425,0.0,0,0,0.0,0
09:29:13.360,7.565,FOCUSED,100.0,0.3,0.425,0.0,0,0,0.0,0
09:29:13.440,7.645,FOCUSED,100.0,0.302,0.424,0.0,0,0,0.0,0
09:29:13.550,7.755,FOCUSED,100.0,0.297,0.424,0.0,0,0,0.0,0
09:29:13.653,7.858,FOCUSED,100.0,0.305,0.422,0.0,0,0,0.0,0
09:29:13.745,7.951,FOCUSED,100.0,0.312,0.422,0.0,0,0,0.0,0
09:29:13.834,8.039,FOCUSED,100.0,0.305,0.426,0.0,0,0,0.0,0
09:29:13.910,8.116,FOCUSED,100.0,0.307,0.426,0.0,0,0,0.0,0
09:29:14.016,8.222,FOCUSED,100.0,0.312,0.428,0.0,0,0,0.0,0
09:29:14.267,8.472,FOCUSED,100.0,0.316,0.427,0.0,0,0,0.0,0
09:29:14.447,8.652,FOCUSED,100.0,0.321,0.427,0.0,0,0,0.0,0
09:29:14.523,8.728,FOCUSED,100.0,0.334,0.429,0.0,0,0,0.0,0
09:29:14.618,8.823,FOCUSED,100.0,0.338,0.432,0.0,0,0,0.0,0
09:29:14.695,8.9,FOCUSED,100.0,0.344,0.432,0.0,0,0,0.0,0
09:29:14.777,8.982,FOCUSED,100.0,0.342,0.431,0.0,0,0,0.0,0
09:29:14.854,9.059,FOCUSED,100.0,0.323,0.431,0.0,0,0,0.0,0
09:29:14.932,9.137,FOCUSED,100.0,0.299,0.42,0.0,0,0,0.0,0
09:29:15.005,9.21,FOCUSED,100.0,0.294,0.42,0.0,0,0,0.0,0
09:29:15.092,9.297,FOCUSED,100.0,0.292,0.421,0.0,0,0,0.0,0
09:29:15.173,9.378,FOCUSED,100.0,0.3,0.419,0.0,0,0,0.0,0
09:29:15.249,9.454,FOCUSED,100.0,0.295,0.418,0.0,0,0,0.0,0
09:29:15.327,9.532,FOCUSED,100.0,0.295,0.417,0.0,0,0,0.0,0
09:29:15.403,9.608,FOCUSED,100.0,0.289,0.417,0.0,0,0,0.0,0
09:29:15.485,9.69,FOCUSED,100.0,0.295,0.416,0.0,0,0,0.0,0
09:29:15.561,9.766,FOCUSED,100.0,0.293,0.416,0.0,0,0,0.0,0
09:29:15.634,9.839,FOCUSED,100.0,0.297,0.418,0.0,0,0,0.0,0
09:29:15.725,9.93,FOCUSED,100.0,0.292,0.418,0.0,0,0,0.0,0
09:29:15.789,9.994,FOCUSED,100.0,0.295,0.416,0.0,0,0,0.0,0
09:29:15.857,10.062,FOCUSED,100.0,0.287,0.416,0.0,0,0,0.0,0
09:29:15.933,10.138,FOCUSED,100.0,0.288,0.42,0.0,0,0,0.0,0
09:29:16.009,10.214,FOCUSED,100.0,0.287,0.418,0.0,0,0,0.0,0
