timestamp,elapsed_sec,state,score,ear,pitch,phone_conf,hand_interaction,raw_absent,drowsy_score,phone_in_use
09:51:15.349,1.596,UNKNOWN,99.95,,,0.0,0,0,0.0,0
09:51:16.486,2.733,UNKNOWN,99.9,,,0.0,0,0,0.0,0
09:51:17.884,4.131,UNKNOWN,99.85,,,0.0,0,0,0.0,0
09:51:18.984,5.231,UNKNOWN,99.8,,,0.0,0,0,0.0,0
09:51:20.064,6.311,UNKNOWN,99.75,,,0.0,0,0,0.0,0
09:51:21.139,7.386,UNKNOWN,99.7,,,0.0,0,0,0.0,0
09:51:22.200,8.447,UNKNOWN,99.65,,,0.0,0,0,0.0,0
09:51:23.263,9.51,UNKNOWN,99.6,,,0.0,0,0,0.0,0
09:51:24.321,10.568,UNKNOWN,99.55,,,0.0,0,0,0.0,0
09:51:25.378,11.625,UNKNOWN,99.5,,,0.0,0,0,0.0,0
09:51:26.453,12.701,UNKNOWN,99.45,,,0.0,0,0,0.0,0
09:51:27.513,13.76,UNKNOWN,99.4,,,0.0,0,0,0.0,0
09:51:28.575,14.823,UNKNOWN,99.35,,,0.0,0,0,0.0,0
09:51:29.636,15.883,UNKNOWN,99.3,,,0.0,0,0,0.0,0
09:51:30.687,16.934,ABSENT,98.8,,,0.0,0,1,0.0,0
09:51:31.756,18.003,ABSENT,98.3,,,0.0,0,1,0.0,0
09:51:32.941,19.188,ABSENT,97.8,,,0.0,0,1,0.0,0
09:51:34.009,20.256,ABSENT,97.3,,,0.0,0,1,0.0,0
09:51:35.069,21.316,ABSENT,96.8,,,0.0,0,1,0.0,0
09:51:36.126,22.373,ABSENT,96.3,,,0.0,0,1,0.0,0
09:51:37.187,23.434,ABSENT,95.8,,,0.0,0,1,0.0,0
09:51:38.290,24.537,ABSENT,95.3,,,0.0,0,1,0.0,0
09:51:39.387,25.634,ABSENT,94.8,,,0.0,0,1,0.0,0
09:51:40.449,26.696,ABSENT,94.3,,,0.0,0,1,0.0,0
09:51:41.509,27.756,ABSENT,93.8,,,0.0,0,1,0.0,0
