timestamp,elapsed_sec,state,score,ear,pitch,phone_conf,hand_interaction,raw_absent,drowsy_score,phone_in_use
20:28:48.103,3.795,FOCUSED,100.0,0.245,0.353,0.0,0,0,0.0,0
20:28:48.210,3.902,FOCUSED,100.0,0.234,0.355,0.0,0,0,0.0,0
20:28:48.288,3.98,FOCUSED,100.0,0.237,0.357,0.0,0,0,0.0,0
20:28:48.368,4.06,FOCUSED,100.0,0.249,0.36,0.0,0,0,0.0,0
20:28:48.442,4.134,FOCUSED,100.0,0.243,0.361,0.0,0,0,0.0,0
20:28:48.516,4.208,FOCUSED,100.0,0.245,0.357,0.0,0,0,0.0,0
20:28:48.586,4.278,FOCUSED,100.0,0.191,0.345,0.0,0,0,0.0,0
20:28:48.652,4.344,FOCUSED,100.0,0.245,0.363,0.0,0,0,0.0,0
20:28:48.734,4.426,FOCUSED,100.0,0.025,0.348,0.0,0,0,0.6,0
20:28:48.823,4.515,FOCUSED,100.0,0.038,0.36,0.0,0,0,0.6,0
20:28:48.912,4.604,FOCUSED,100.0,0.216,0.378,0.0,0,0,0.0,0
20:28:48.994,4.686,FOCUSED,100.0,0.251,0.375,0.0,0,0,0.0,0
20:28:49.068,4.76,FOCUSED,100.0,0.261,0.367,0.0,0,0,0.0,0
20:28:49.147,4.839,FOCUSED,100.0,0.257,0.369,0.0,0,0,0.0,0
20:28:49.211,4.903,FOCUSED,100.0,0.256,0.382,0.0,0,0,0.0,0
20:28:49.278,4.97,FOCUSED,100.0,0.26,0.391,0.0,0,0,0.0,0
20:28:49.346,5.038,FOCUSED,100.0,0.265,0.392,0.0,0,0,0.0,0
20:28:49.421,5.113,FOCUSED,100.0,0.277,0.387,0.0,0,0,0.0,0
20:28:49.502,5.193,FOCUSED,100.0,0.283,0.391,0.0,0,0,0.0,0
20:28:49.570,5.262,FOCUSED,100.0,0.276,0.374,0.0,0,0,0.0,0
20:28:49.632,5.324,FOCUSED,100.0,0.288,0.372,0.0,0,0,0.0,0
20:28:49.704,5.396,FOCUSED,100.0,0.303,0.382,0.0,0,0,0.0,0
20:28:49.770,5.462,FOCUSED,100.0,0.297,0.386,0.0,0,0,0.0,0
20:28:49.835,5.527,FOCUSED,100.0,0.301,0.387,0.0,0,0,0.0,0
20:28:49.900,5.592,FOCUSED,100.0,0.296,0.384,0.0,0,0,0.0,0
20:28:49.968,5.66,FOCUSED,100.0,0.303,0.377,0.0,0,0,0.0,0
20:28:50.041,5.733,FOCUSED,100.0,0.28,0.375,0.0,0,0,0.0,0
20:28:50.112,5.804,FOCUSED,100.0,0.278,0.375,0.0,0,0,0.0,0
20:28:50.185,5.877,FOCUSED,100.0,0.267,0.368,0.0,0,0,0.0,0
20:28:50.262,5.955,FOCUSED,100.0,0.275,0.382,0.0,0,0,0.0,0
20:28:50.330,6.021,FOCUSED,100.0,0.277,0.376,0.0,0,0,0.0,0
20:28:50.398,6.09,FOCUSED,100.0,0.266,0.369,0.0,0,0,0.0,0
20:28:50.469,6.161,FOCUSED,100.0,0.273,0.372,0.0,0,0,0.0,0
20:28:50.540,6.232,FOCUSED,100.0,0.263,0.36,0.0,0,0,0.0,0
20:28:50.605,6.297,FOCUSED,100.0,0.255,0.357,0.0,0,0,0.0,0
20:28:50.673,6.365,FOCUSED,100.0,0.094,0.351,0.0,0,0,0.6,0
20:28:50.739,6.431,FOCUSED,100.0,0.141,0.357,0.0,0,0,0.6,0
20:28:50.808,6.5,FOCUSED,100.0,0.144,0.355,0.0,0,0,0.6,0
20:28:50.867,6.559,FOCUSED,100.0,0.13,0.355,0.0,0,0,0.6,0
20:28:50.924,6.616,FOCUSED,100.0,0.087,0.352,0.0,0,0,0.6,0
20:28:50.981,6.673,FOCUSED,100.0,0.097,0.356,0.0,0,0,0.6,0
20:28:51.045,6.737,FOCUSED,100.0,0.086,0.352,0.0,0,0,0.6,0
20:28:51.101,6.793,FOCUSED,100.0,0.037,0.346,0.0,0,0,0.6,0
20:28:51.167,6.859,FOCUSED,100.0,0.036,0.359,0.0,0,0,0.6,0
20:28:51.240,6.932,FOCUSED,100.0,0.158,0.375,0.0,0,0,0.6,0
20:28:51.299,6.991,FOCUSED,100.0,0.239,0.393,0.0,0,0,0.0,0
20:28:51.362,7.054,FOCUSED,100.0,0.26,0.398,0.0,0,0,0.0,0
20:28:51.418,7.11,FOCUSED,100.0,0.264,0.398,0.0,0,0,0.0,0
20:28:51.472,7.164,FOCUSED,100.0,0.269,0.392,0.0,0,0,0.0,0
20:28:51.529,7.221,FOCUSED,100.0,0.27,0.388,0.0,0,0,0.0,0
20:28:51.589,7.281,FOCUSED,100.0,0.265,0.385,0.0,0,0,0.0,0
20:28:51.652,7.344,FOCUSED,100.0,0.274,0.384,0.0,0,0,0.0,0
20:28:51.711,7.403,FOCUSED,100.0,0.26,0.383,0.0,0,0,0.0,0
20:28:51.766,7.458,FOCUSED,100.0,0.28,0.379,0.0,0,0,0.0,0
20:28:51.838,7.53,FOCUSED,100.0,0.285,0.375,0.0,0,0,0.0,0
20:28:51.906,7.599,FOCUSED,100.0,0.269,0.376,0.0,0,0,0.0,0
20:28:51.983,7.675,FOCUSED,100.0,0.26,0.367,0.603,1,0,0.0,0
20:28:52.038,7.73,FOCUSED,100.0,0.258,0.361,0.733,1,0,0.0,0
20:28:52.117,7.809,FOCUSED,100.0,0.266,0.359,0.873,1,0,0.0,0
20:28:52.171,7.863,FOCUSED,100.0,0.265,0.363,0.816,1,0,0.0,0
20:28:52.240,7.932,FOCUSED,100.0,0.268,0.367,0.889,1,0,0.0,0
20:28:52.307,7.999,FOCUSED,100.0,0.272,0.37,0.876,1,0,0.0,0
20:28:52.378,8.07,FOCUSED,100.0,0.271,0.375,0.886,1,0,0.0,0
20:28:52.446,8.138,FOCUSED,100.0,0.269,0.374,0.891,1,0,0.0,0
20:28:52.516,8.208,FOCUSED,100.0,0.266,0.375,0.88,1,0,0.0,0
20:28:52.586,8.278,FOCUSED,100.0,0.272,0.375,0.936,1,0,0.0,0
20:28:52.656,8.348,PHONE,99.86,0.268,0.37,0.925,1,0,0.0,1
20:28:52.723,8.416,PHONE,99.73,0.268,0.381,0.909,1,0,0.0,1
20:28:52.793,8.485,PHONE,99.59,0.273,0.378,0.914,1,0,0.0,1
20:28:52.861,8.553,PHONE,99.45,0.279,0.368,0.898,1,0,0.0,1
20:28:52.931,8.623,PHONE,99.31,0.269,0.366,0.924,1,0,0.0,1
20:28:52.998,8.69,PHONE,99.18,0.288,0.381,0.912,1,0,0.0,1
20:28:53.072,8.764,PHONE,99.03,0.286,0.383,0.921,1,0,0.0,1
20:28:53.138,8.83,PHONE,98.9,0.283,0.368,0.921,1,0,0.0,1
20:28:53.202,8.894,PHONE,98.77,0.269,0.363,0.917,1,0,0.0,1
20:28:53.271,8.963,PHONE,98.63,0.28,0.373,0.917,1,0,0.0,1
20:28:53.339,9.031,PHONE,98.49,0.285,0.373,0.907,1,0,0.0,1
20:28:53.406,9.098,PHONE,98.36,0.285,0.363,0.917,1,0,0.0,1
20:28:53.479,9.171,PHONE,98.22,0.282,0.36,0.929,1,0,0.0,1
20:28:53.543,9.235,PHONE,98.09,0.273,0.383,0.923,1,0,0.0,1
20:28:53.616,9.308,PHONE,97.94,0.274,0.372,0.917,1,0,0.0,1
