timestamp,elapsed_sec,state,score,ear,pitch,phone_conf,hand_interaction,raw_absent,drowsy_score,phone_in_use
09:58:19.762,1.091,FOCUSED,100.0,0.304,0.329,0.0,0,0,0.0,0
09:58:19.900,1.229,FOCUSED,100.0,0.327,0.331,0.0,0,0,0.0,0
09:58:19.975,1.304,FOCUSED,100.0,0.309,0.335,0.0,0,0,0.0,0
09:58:20.049,1.378,FOCUSED,100.0,0.304,0.335,0.0,0,0,0.0,0
09:58:20.116,1.445,FOCUSED,100.0,0.309,0.336,0.0,0,0,0.0,0
09:58:20.185,1.514,FOCUSED,100.0,0.314,0.335,0.0,0,0,0.0,0
09:58:20.247,1.577,FOCUSED,100.0,0.31,0.336,0.0,0,0,0.0,0
09:58:20.314,1.643,FOCUSED,100.0,0.29,0.327,0.0,0,0,0.0,0
09:58:20.388,1.717,FOCUSED,100.0,0.269,0.322,0.0,0,0,0.0,0
09:58:20.455,1.784,FOCUSED,100.0,0.257,0.325,0.0,0,0,0.0,0
09:58:20.528,1.857,FOCUSED,100.0,0.254,0.327,0.0,0,0,0.0,0
09:58:20.593,1.922,FOCUSED,100.0,0.047,0.333,0.0,0,0,0.6,0
09:58:20.664,1.993,FOCUSED,100.0,0.164,0.336,0.0,0,0,0.6,0
09:58:20.726,2.055,FOCUSED,100.0,0.239,0.359,0.0,0,0,0.0,0
09:58:20.789,2.118,FOCUSED,100.0,0.27,0.377,0.0,0,0,0.0,0
09:58:20.864,2.193,FOCUSED,100.0,0.284,0.394,0.0,0,0,0.0,0
09:58:20.933,2.262,FOCUSED,100.0,0.295,0.405,0.0,0,0,0.0,0
09:58:21.003,2.332,FOCUSED,100.0,0.294,0.413,0.0,0,0,0.0,0
09:58:21.077,2.406,FOCUSED,100.0,0.298,0.416,0.0,0,0,0.0,0
09:58:21.146,2.475,FOCUSED,100.0,0.299,0.416,0.0,0,0,0.0,0
09:58:21.217,2.546,FOCUSED,100.0,0.304,0.418,0.0,0,0,0.0,0
09:58:21.281,2.61,FOCUSED,100.0,0.3,0.412,0.0,0,0,0.0,0
09:58:21.339,2.668,FOCUSED,100.0,0.304,0.417,0.0,0,0,0.0,0
09:58:21.398,2.727,FOCUSED,100.0,0.306,0.415,0.0,0,0,0.0,0
09:58:21.460,2.789,FOCUSED,100.0,0.301,0.415,0.0,0,0,0.0,0
09:58:21.520,2.849,FOCUSED,100.0,0.299,0.417,0.0,0,0,0.0,0
09:58:21.588,2.917,FOCUSED,100.0,0.29,0.413,0.0,0,0,0.0,0
09:58:21.650,2.979,FOCUSED,100.0,0.288,0.408,0.0,0,0,0.0,0
09:58:21.716,3.045,FOCUSED,100.0,0.287,0.408,0.0,0,0,0.0,0
09:58:21.787,3.116,FOCUSED,100.0,0.289,0.409,0.0,0,0,0.0,0
09:58:21.848,3.177,FOCUSED,100.0,0.288,0.41,0.0,0,0,0.0,0
09:58:21.900,3.23,FOCUSED,100.0,0.286,0.41,0.0,0,0,0.0,0
09:58:21.963,3.293,FOCUSED,100.0,0.29,0.409,0.0,0,0,0.0,0
09:58:22.025,3.354,FOCUSED,100.0,0.286,0.409,0.0,0,0,0.0,0
09:58:22.089,3.418,FOCUSED,100.0,0.287,0.41,0.0,0,0,0.0,0
09:58:22.153,3.482,FOCUSED,100.0,0.281,0.411,0.0,0,0,0.0,0
09:58:22.219,3.548,FOCUSED,100.0,0.285,0.409,0.0,0,0,0.0,0
09:58:22.283,3.613,FOCUSED,100.0,0.281,0.411,0.0,0,0,0.0,0
09:58:22.347,3.676,FOCUSED,100.0,0.282,0.41,0.0,0,0,0.0,0
09:58:22.409,3.738,FOCUSED,100.0,0.28,0.412,0.0,0,0,0.0,0
09:58:22.471,3.801,FOCUSED,100.0,0.278,0.413,0.0,0,0,0.0,0
09:58:22.533,3.862,FOCUSED,100.0,0.278,0.411,0.0,0,0,0.0,0
09:58:22.595,3.924,FOCUSED,100.0,0.275,0.414,0.0,0,0,0.0,0
09:58:22.650,3.979,FOCUSED,100.0,0.28,0.41,0.0,0,0,0.0,0
09:58:22.710,4.039,FOCUSED,100.0,0.278,0.409,0.0,0,0,0.0,0
09:58:22.770,4.099,FOCUSED,100.0,0.28,0.411,0.0,0,0,0.0,0
09:58:22.828,4.157,FOCUSED,100.0,0.275,0.408,0.0,0,0,0.0,0
09:58:22.886,4.215,FOCUSED,100.0,0.276,0.41,0.0,0,0,0.0,0
09:58:22.943,4.272,FOCUSED,100.0,0.284,0.404,0.0,0,0,0.0,0
09:58:23.003,4.332,FOCUSED,100.0,0.282,0.406,0.0,0,0,0.0,0
09:58:23.064,4.393,FOCUSED,100.0,0.28,0.406,0.0,0,0,0.0,0
09:58:23.120,4.449,FOCUSED,100.0,0.294,0.407,0.0,0,0,0.0,0
09:58:23.185,4.514,FOCUSED,100.0,0.292,0.408,0.0,0,0,0.0,0
09:58:23.244,4.573,FOCUSED,100.0,0.287,0.408,0.0,0,0,0.0,0
09:58:23.298,4.627,FOCUSED,100.0,0.293,0.406,0.0,0,0,0.0,0
09:58:23.351,4.68,FOCUSED,100.0,0.287,0.409,0.0,0,0,0.0,0
09:58:23.409,4.738,FOCUSED,100.0,0.289,0.405,0.0,0,0,0.0,0
09:58:23.476,4.805,FOCUSED,100.0,0.234,0.404,0.0,0,0,0.0,0
09:58:23.539,4.868,FOCUSED,100.0,0.062,0.399,0.0,0,0,0.6,0
09:58:23.601,4.93,FOCUSED,100.0,0.067,0.391,0.0,0,0,0.6,0
09:58:23.667,4.996,FOCUSED,100.0,0.063,0.384,0.0,0,0,0.6,0
09:58:23.734,5.063,FOCUSED,100.0,0.065,0.385,0.0,0,0,0.6,0
